region,clan,transect,distance,burn_state,date,time_start,time_end,baboon,buffalo,bushbuck,eland,elephant,giraffe,grants,hartebeest,hippo,impala,oribi,ostrich,reedbuck,thomsons,topi,warthog,waterbuck,wildebeest,zebra,other,banded_mongoose,bb_jackal,be_fox,cheetah,lion,spotted_hyena,ss_jackal,cow,shoat,carcass,comments
Narok,talek.w,WHIGH,4,Never,2/17/2014,4/28/2020 7:54,4/28/2020 8:06,0,0,0,0,0,0,10,0,0,0,0,0,0,40,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2 old wildebeest carcasses
Narok,talek.w,WLOW,4,Never,2/17/2014,4/28/2020 8:15,4/28/2020 8:29,0,0,0,0,0,0,0,0,0,0,0,5,0,32,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Old wildebeest carcass
Conservancy,serena.n,North,3,Never,2/18/2014,4/28/2020 7:44,4/28/2020 7:54,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,RSP,3.22,Never,2/18/2014,4/28/2020 8:00,4/28/2020 8:18,0,1,0,0,0,0,0,0,0,1,0,0,0,25,22,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
Narok,talek.w,W3,4,Never,2/21/2014,4/28/2020 7:34,4/28/2020 7:47,0,0,0,0,0,0,1,0,0,5,0,0,0,81,14,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
Narok,mara.river,R1,4,Never,2/22/2014,4/28/2020 8:07,4/28/2020 8:14,0,0,0,0,0,0,0,1,0,0,0,2,0,15,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,mara.river,R2,4,Never,2/22/2014,4/28/2020 8:28,4/28/2020 8:43,0,0,0,0,0,0,0,0,0,30,0,0,0,78,113,5,0,0,0,0,30,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,SST,5.4,NotBurned,2/22/2014,4/28/2020 8:15,4/28/2020 8:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S1,3.41,Never,2/26/2014,4/28/2020 8:21,4/28/2020 8:36,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S2,1.47,Never,3/2/2014,4/28/2020 8:21,4/28/2020 8:28,0,0,0,0,0,0,0,9,0,1,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,WHIGH,4,Never,3/3/2014,4/28/2020 7:52,4/28/2020 8:14,0,0,0,0,0,0,0,0,0,0,0,2,0,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,WLOW,4,Never,3/3/2014,4/28/2020 8:25,4/28/2020 8:42,0,0,0,0,0,0,2,0,0,0,0,0,0,59,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,Old wildebeest skeleton
Conservancy,serena.s,S1,3.41,Never,3/4/2014,4/28/2020 8:14,4/28/2020 8:37,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,RSP,3.22,Never,3/5/2014,4/28/2020 7:53,4/28/2020 8:15,0,0,0,0,0,1,0,0,0,0,0,0,0,18,10,7,0,0,0,0,0,0,0,2,0,3,0,0,0,0,
Narok,talek.w,W3,4,Never,3/5/2014,4/28/2020 7:47,4/28/2020 8:04,0,0,0,0,0,3,0,0,0,38,0,0,0,56,69,8,0,0,40,0,0,0,0,0,0,0,0,0,0,0,
Narok,mara.river,R1,4,Never,3/6/2014,4/28/2020 7:48,4/28/2020 7:55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,mara.river,R2,4,Never,3/6/2014,4/28/2020 8:37,4/28/2020 8:48,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,HZT,2,Never,3/10/2014,4/28/2020 7:46,4/28/2020 7:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,North,3,Never,3/10/2014,4/28/2020 7:51,4/28/2020 8:06,0,0,0,0,0,0,0,0,0,33,0,0,0,9,9,7,0,0,56,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,SST,5.4,NotBurned,3/10/2014,4/28/2020 8:11,4/28/2020 8:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,North,3,Never,3/17/2014,4/28/2020 7:41,4/28/2020 7:54,0,0,0,0,0,0,0,0,0,20,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,W3,4,Never,3/17/2014,4/28/2020 7:53,4/28/2020 8:10,0,0,0,0,0,0,0,0,0,8,0,2,0,61,18,0,0,0,9,0,37,0,0,0,0,0,0,0,0,0,
Narok,mara.river,R1,4,Never,3/18/2014,4/28/2020 8:29,4/28/2020 8:38,0,2,0,0,0,0,0,0,0,0,0,2,0,12,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,
Narok,mara.river,R2,4,Never,3/18/2014,4/28/2020 7:59,4/28/2020 8:13,0,0,0,0,0,2,0,0,0,5,0,0,0,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,RSP,3.22,Never,3/18/2014,4/28/2020 7:42,4/28/2020 7:56,0,0,0,0,0,0,0,0,0,10,0,0,0,35,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S2,1.47,Never,3/19/2014,4/28/2020 8:22,4/28/2020 8:28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,HZT,2,Never,3/20/2014,4/28/2020 7:56,4/28/2020 8:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S1,3.41,Never,3/21/2014,4/28/2020 8:21,4/28/2020 8:38,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,SST,5.4,NotBurned,3/22/2014,4/28/2020 8:08,4/28/2020 8:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,
Narok,talek.w,WHIGH,4,Never,3/22/2014,4/28/2020 7:45,4/28/2020 7:59,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,Wildebeest head and spine with scattered bones
Narok,talek.w,WLOW,4,Never,3/22/2014,4/28/2020 8:09,4/28/2020 8:25,0,0,0,0,0,0,0,0,0,0,0,0,0,79,15,0,0,0,42,0,0,0,0,0,0,0,0,0,0,1,Carcass is an old skeleton
Conservancy,happy.zebra,HZT,2,Never,4/1/2014,4/28/2020 7:57,4/28/2020 8:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,North,3,Never,4/2/2014,4/28/2020 7:59,4/28/2020 8:13,0,0,0,0,0,0,0,0,0,36,0,4,0,9,18,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,
Narok,talek.w,WHIGH,4,Never,4/2/2014,4/28/2020 7:51,4/28/2020 8:04,0,0,0,0,0,0,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,WLOW,4,Never,4/2/2014,4/28/2020 8:12,4/28/2020 8:25,0,4,0,0,0,0,0,0,0,0,0,0,0,85,18,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,RSP,3.22,Never,4/5/2014,4/28/2020 7:32,4/28/2020 7:50,0,0,0,0,0,0,0,0,0,1,0,0,0,95,8,5,0,0,3,0,0,0,0,0,4,15,0,0,0,1,
Conservancy,happy.zebra,SST,5.4,NotBurned,4/5/2014,4/28/2020 7:02,4/28/2020 7:24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,W3,4,Never,4/5/2014,4/28/2020 7:35,4/28/2020 7:49,0,0,0,0,0,0,0,0,0,2,0,0,0,48,28,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S1,3.41,Never,4/6/2014,4/28/2020 7:21,4/28/2020 7:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
Conservancy,serena.s,S2,1.47,Never,4/6/2014,4/28/2020 8:05,4/28/2020 8:13,0,0,0,0,0,0,0,6,0,0,0,0,0,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,mara.river,R1,4,Never,4/11/2014,4/28/2020 8:42,4/28/2020 8:48,0,0,0,0,0,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,mara.river,R2,4,Never,4/11/2014,4/28/2020 7:52,4/28/2020 8:05,0,2,0,0,0,0,0,0,0,5,0,0,0,72,19,0,15,0,0,0,0,0,0,0,0,1,0,0,0,0,
Conservancy,serena.s,S1,3.41,Never,4/16/2014,4/28/2020 8:15,4/28/2020 8:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,North,3,Never,4/18/2014,4/28/2020 8:16,4/28/2020 8:52,0,0,0,28,0,0,0,0,0,51,0,0,0,14,75,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,W3,4,Never,4/18/2014,4/28/2020 7:47,4/28/2020 7:59,0,0,0,0,0,0,0,0,0,31,0,0,0,53,21,6,0,0,29,0,12,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,HZT,2,Never,4/19/2014,4/28/2020 7:09,4/28/2020 7:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,SST,5.4,NotBurned,4/19/2014,4/28/2020 7:44,4/28/2020 8:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,WHIGH,4,Never,4/19/2014,4/28/2020 7:39,4/28/2020 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,WLOW,4,Never,4/19/2014,4/28/2020 8:08,4/28/2020 8:20,0,0,0,0,0,0,0,0,0,0,0,0,0,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,RSP,3.22,Never,4/20/2014,4/28/2020 7:21,4/28/2020 8:02,0,0,0,0,0,2,0,0,0,1,0,0,0,59,19,17,0,0,0,0,0,0,2,0,0,1,0,0,0,0,"We paused the transect from 0726-0729, 0734-0745 and again from 0753-0756 to ID hyenas; We paused the transect from 0726-0729, 0734-0745 and again from 0753-0756 to ID hyenas. "
Narok,mara.river,R1,4,Never,4/21/2014,4/28/2020 8:33,4/28/2020 8:44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,mara.river,R2,4,Never,4/21/2014,4/28/2020 6:56,4/28/2020 7:50,0,6,0,0,0,0,0,0,0,41,0,0,0,84,32,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
Conservancy,serena.s,S2,1.47,Never,4/21/2014,4/28/2020 8:22,4/28/2020 8:28,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S1,3.41,Never,5/1/2014,4/28/2020 8:02,4/28/2020 8:19,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S2,1.47,Never,5/1/2014,4/28/2020 7:50,4/28/2020 7:56,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,mara.river,R1,4,Never,5/3/2014,4/28/2020 8:05,4/28/2020 8:13,0,0,0,0,0,0,8,0,0,0,0,0,0,61,9,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,
Narok,mara.river,R2,4,Never,5/3/2014,4/28/2020 7:10,4/28/2020 7:33,0,0,0,0,0,0,0,0,0,0,0,0,0,60,55,5,1,0,25,0,0,0,0,0,0,1,0,0,0,0,
Conservancy,happy.zebra,HZT,2,Never,5/4/2014,4/28/2020 8:12,4/28/2020 8:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,North,3,Never,5/5/2014,4/28/2020 7:29,4/28/2020 7:42,3,7,0,0,0,0,0,0,0,21,0,0,0,24,22,3,21,0,288,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,W3,4,Never,5/6/2014,4/28/2020 7:07,4/28/2020 7:20,0,0,0,0,0,0,0,0,0,1,0,0,0,48,11,2,0,1,17,0,19,0,0,0,0,0,0,0,0,0,
Narok,talek.w,WHIGH,4,Never,5/8/2014,4/28/2020 7:23,4/28/2020 7:41,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,WLOW,4,Never,5/8/2014,4/28/2020 7:53,4/28/2020 8:09,0,0,0,0,0,0,4,0,0,0,0,0,0,47,4,0,0,0,33,0,4,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,SST,5.4,NotBurned,5/10/2014,4/28/2020 7:20,4/28/2020 7:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,RSP,3.22,Never,5/12/2014,4/28/2020 7:55,4/28/2020 8:21,0,1,0,0,0,0,0,0,0,2,0,0,0,37,14,11,0,0,59,0,0,0,0,0,0,1,0,0,0,0,
Conservancy,serena.n,North,3,Never,5/16/2014,4/28/2020 8:30,4/28/2020 8:53,0,0,0,0,0,0,0,0,0,9,0,0,0,29,12,5,44,0,45,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,HZT,2,Never,5/17/2014,4/28/2020 7:38,4/28/2020 7:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,SST,5.4,NotBurned,5/17/2014,4/28/2020 7:07,4/28/2020 7:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,RSP,3.22,Never,5/18/2014,4/28/2020 8:07,4/28/2020 8:27,0,0,0,0,0,2,0,0,0,0,0,0,0,34,9,0,0,0,15,0,22,0,0,0,0,1,0,0,0,0,
Conservancy,serena.s,S1,3.41,Never,5/19/2014,4/28/2020 7:41,4/28/2020 7:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S2,1.47,Never,5/19/2014,4/28/2020 7:25,4/28/2020 7:34,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,
Narok,talek.w,WHIGH,4,Never,5/20/2014,4/28/2020 7:26,4/28/2020 7:44,0,0,0,0,0,0,0,0,0,1,0,0,0,47,14,0,0,0,97,0,0,0,0,0,0,0,0,0,0,4,"Carcasses are 2 old wildebeest skull, 1 buffalo skull, 1 zebra skull"
Narok,talek.w,WLOW,4,Never,5/20/2014,4/28/2020 7:53,4/28/2020 8:07,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"1 old zebra carcass, 6 old gnu carcasses"
Narok,talek.w,W3,4,Never,5/21/2014,4/28/2020 7:38,4/28/2020 7:49,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2,9,4,0,3,0,0,0,0,0,0,0,0,0,0,0,
Narok,mara.river,R1,4,Never,5/30/2014,4/28/2020 7:40,4/28/2020 7:47,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,
Narok,mara.river,R2,4,Never,5/30/2014,4/28/2020 7:03,4/28/2020 7:25,0,0,0,1,0,0,0,1,0,1,0,0,0,156,10,4,0,27,0,0,22,0,3,0,0,0,0,0,0,0,
Conservancy,happy.zebra,SST,5.4,NotBurned,6/1/2014,4/28/2020 7:06,4/28/2020 7:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,North,3,Never,6/2/2014,4/28/2020 8:01,4/28/2020 8:15,0,6,0,0,0,0,0,0,0,47,0,0,0,24,5,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,A balloon landed within 300m of the transect; A balloon landed within 300m of the transect.
Conservancy,serena.s,S1,3.41,Never,6/3/2014,4/28/2020 7:52,4/28/2020 8:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
Conservancy,serena.s,S2,1.47,Never,6/3/2014,4/28/2020 7:29,4/28/2020 7:42,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,Pause transect 7:37 to 7:40
Narok,talek.w,W3,4,Never,6/8/2014,4/28/2020 7:57,4/28/2020 8:19,0,0,0,0,0,0,0,0,0,2,0,0,0,99,26,0,0,184,0,0,31,0,0,0,0,0,0,0,0,0,
Narok,talek.w,WHIGH,4,Never,6/12/2014,4/28/2020 7:55,4/28/2020 8:14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,WLOW,4,Never,6/12/2014,4/28/2020 8:20,4/28/2020 8:42,0,0,0,0,0,0,2,0,0,0,0,0,0,59,5,0,0,1021,0,0,0,0,0,0,0,0,0,0,0,1,"skull, spine and half a ribcage of an adult gnu"
Conservancy,serena.s,S2,1.47,Never,6/20/2014,4/28/2020 8:28,4/28/2020 8:37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,76,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,North,3,Never,6/24/2014,4/28/2020 7:55,4/28/2020 8:22,0,0,0,1,0,0,0,0,0,29,0,0,0,3,7,0,44,0,44,0,12,0,0,0,0,1,0,0,0,0,
Narok,talek.w,W3,4,Never,6/24/2014,4/28/2020 7:49,4/28/2020 8:11,0,0,0,5,0,2,0,0,0,0,0,0,0,29,4,1,0,52,6,0,0,1,0,0,0,0,0,0,0,1,gnu skeleton with little meat
Conservancy,serena.s,S1,3.41,Never,6/25/2014,4/28/2020 8:09,4/28/2020 8:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,HZT,2,Never,6/26/2014,4/28/2020 8:09,4/28/2020 8:22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,SST,5.4,NotBurned,6/26/2014,4/28/2020 7:23,4/28/2020 8:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
Narok,talek.w,WHIGH,4,Never,6/29/2014,4/28/2020 8:01,4/28/2020 8:15,0,0,0,0,0,0,1,0,0,0,0,0,0,3,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,"8 gnu skulls, 1 cow skull"
Narok,talek.w,WLOW,4,Never,6/29/2014,4/28/2020 8:23,4/28/2020 8:51,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,14,gnu carcasses of varying ages
Conservancy,serena.n,North,3,Never,7/1/2014,4/28/2020 8:26,4/28/2020 8:51,0,0,0,0,0,3,0,0,0,85,0,0,0,16,25,0,9,45,72,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,W3,4,Never,7/3/2014,4/28/2020 7:06,4/28/2020 7:24,0,0,0,0,0,0,0,0,0,5,0,0,0,33,5,0,0,231,9,0,0,0,0,0,0,0,0,0,0,2,old gnu carcasses
Conservancy,serena.n,RSP,3.22,Never,7/7/2014,4/28/2020 7:36,4/28/2020 7:54,0,0,0,0,3,0,0,0,0,11,0,0,0,48,1,4,0,150,0,0,0,0,2,0,0,3,0,0,0,0,
Conservancy,serena.s,S1,3.41,Never,7/8/2014,4/28/2020 7:53,4/28/2020 8:10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
Conservancy,serena.s,S2,1.47,Never,7/8/2014,4/28/2020 7:41,4/28/2020 7:47,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,WHIGH,4,Never,7/10/2014,4/28/2020 8:06,4/28/2020 8:19,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,1,old gnu skeleton
Narok,talek.w,WLOW,4,Never,7/10/2014,4/28/2020 8:26,4/28/2020 8:41,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2,0,0,291,0,0,0,0,0,0,0,0,0,0,0,11,gnu carcasses of varying ages
Conservancy,happy.zebra,HZT,2,Never,7/11/2014,4/28/2020 8:21,4/28/2020 8:34,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,SST,5.4,NotBurned,7/11/2014,4/28/2020 7:15,4/28/2020 7:50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.n,North,3,Never,7/16/2014,4/28/2020 7:05,4/28/2020 7:21,0,3,0,0,0,2,0,0,0,21,0,0,0,52,1,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,
Narok,talek.w,W3,4,Never,7/18/2014,4/28/2020 8:17,4/28/2020 8:46,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2,13,0,492,8,0,0,0,0,0,0,0,0,0,0,3,old gnu carcasses
Conservancy,happy.zebra,HZT,2,Never,7/19/2014,4/28/2020 7:54,4/28/2020 8:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,carcass is skin and bones of juvenile gnu; The carcass was just the skin and bones of a juvenile wildebeest
Conservancy,happy.zebra,SST,5.4,NotBurned,7/19/2014,4/28/2020 7:10,4/28/2020 7:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,16,0,0,2,0,0,0,0,0,0,0,0,
Conservancy,serena.n,RSP,3.22,Never,7/20/2014,4/28/2020 7:49,4/28/2020 8:18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,226,6,0,0,0,2,0,0,3,0,0,0,0,
Conservancy,serena.s,S1,3.41,Never,7/25/2014,4/28/2020 7:56,4/28/2020 8:47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,119,1,0,1,25,0,0,0,0,0,0,3,0,0,0,0,
Conservancy,serena.s,S2,1.47,Never,7/25/2014,4/28/2020 7:40,4/28/2020 7:48,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,46,0,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S1,3.41,Never,8/1/2014,4/28/2020 8:11,4/28/2020 8:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,2,0,587,196,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,SST,5.4,NotBurned,8/4/2014,4/28/2020 8:12,4/28/2020 8:52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,245,4,0,791,156,0,0,0,0,0,0,0,0,0,0,2,2 gnu skeletons; carcasses: bones of an adult wildebeest and skin and bones of an adult wildebeest
Conservancy,serena.n,RSP,3.22,Never,8/5/2014,4/28/2020 7:14,4/28/2020 7:37,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,3,0,0,13,0,0,0,2,0,0,0,0,0,0,0,
Conservancy,happy.zebra,HZT,2,Never,8/6/2014,4/28/2020 7:43,4/28/2020 8:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,4079,68,0,0,0,0,0,0,0,0,0,0,1,bones and skin of juvenile gnu; carcass: bones and skin of a juvenile wildebeest
Narok,talek.w,W3,4,Never,8/7/2014,4/28/2020 8:47,4/28/2020 9:15,0,0,0,0,0,0,0,0,0,22,0,0,0,61,5,5,0,360,0,0,0,0,0,0,0,0,0,0,0,3,3 gnu carcasses
Conservancy,serena.n,North,3,Never,8/10/2014,4/28/2020 8:09,4/28/2020 8:32,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0,131,386,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,serena.s,S2,1.47,Never,8/15/2014,4/28/2020 8:44,4/28/2020 8:52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,0,14,66,0,0,0,0,0,0,0,0,0,0,0,
Conservancy,happy.zebra,HZT,2,Never,8/18/2014,4/28/2020 7:52,4/28/2020 8:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,10,0,0,0,0,0,0,0,0,0,0,2,"1 fresh adult gnu carcass, 1 old juvenile gnu carcass; 1 entire fresh adult wildebeest carcass, 1 desiccated juvenile wildebeest carcass"
Conservancy,serena.n,North,3,Never,8/19/2014,4/28/2020 7:50,4/28/2020 8:07,0,0,0,0,0,0,0,0,0,60,0,0,0,17,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
Narok,talek.w,W3,4,Never,8/19/2014,4/28/2020 8:42,4/28/2020 8:57,0,0,0,0,0,2,0,0,0,47,0,0,0,39,2,12,0,28,0,0,0,0,0,0,0,0,0,0,0,2,"2 trash; 1 juvenile gnu carcass, 1 adult gnu skull; 2 Trash"
Narok,talek.w,WHIGH,4,Never,8/19/2014,4/28/2020 8:01,4/28/2020 8:15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,417,1,0,0,0,0,0,0,0,0,1,0,1,"The carcass is a head, spinal column, ribcage, legs, and skin."
Narok,talek.w,WLOW,4,Never,8/19/2014,4/28/2020 7:40,4/28/2020 7:56,0,0,0,0,0,0,1,0,0,0,0,0,0,53,0,0,0,630,5,0,0,0,0,0,0,0,0,5,0,5,Prey census list does not say species of carcasses
Conservancy,serena.n,RSP,3.22,Never,8/21/2014,4/28/2020 8:21,4/28/2020 8:54,0,0,0,0,0,0,0,0,0,2,0,0,0,32,4,0,0,4,15,0,0,0,2,0,0,0,0,0,0,0,
